datetime,pm25,pm10,no2,so2,co,o3,location,coordinates.latitude,coordinates.longitude
2023-03-24 04:00:00,31.559007765297608,38.90813519134896,20.937925698725735,15.565072219678175,1.1066920691313236,19.289464974888876,Demo Station,28.6139,77.209
2023-03-24 05:00:00,26.947361947187748,73.49523600466077,15.143604569408764,20.600715670814225,2.8807663774082943,18.57018403114203,Demo Station,28.6139,77.209
2023-03-24 06:00:00,24.812912435541026,92.3202411366199,47.46697038768319,2.629758041285358,0.3531944888159453,37.148826251250554,Demo Station,28.6139,77.209
2023-03-24 07:00:00,21.114815469111143,21.376233335284958,27.62715930266701,13.836860806132378,2.3183404026821557,32.416267901272306,Demo Station,28.6139,77.209
2023-03-24 08:00:00,36.24112719986013,11.535674275804958,37.77769250403983,14.165856852104541,2.2230740502502293,36.85125582099747,Demo Station,28.6139,77.209
2023-03-24 09:00:00,34.475264621228575,45.09655156297229,36.16381490822657,7.097476613909959,1.9212611507713753,30.409372079208808,Demo Station,28.6139,77.209
2023-03-24 10:00:00,17.27122332176391,19.631686023426347,39.568979400829335,5.412108072953346,0.6061890408099682,35.979660199777015,Demo Station,28.6139,77.209
2023-03-24 11:00:00,29.070522871245352,50.924232073418345,6.651945986975626,4.5712883951653485,1.924920656246843,26.67804172067052,Demo Station,28.6139,77.209
2023-03-24 12:00:00,15.28343265458714,64.97872227611853,21.220642030254453,7.363233782698924,1.6014997926373642,39.03448377143737,Demo Station,28.6139,77.209
2023-03-24 13:00:00,11.203818352110694,79.8828379453365,25.132872637553625,11.013107979279749,0.03579503166986764,11.528734779275418,Demo Station,28.6139,77.209
2023-03-24 14:00:00,18.73282775410035,54.02789117430562,17.52781990647764,16.800560052534063,2.74661839178773,50.28210601657388,Demo Station,28.6139,77.209
2023-03-24 15:00:00,33.62393472382759,46.13689550300842,36.435102720245816,15.526691690050583,1.223510867266407,45.2108713291577,Demo Station,28.6139,77.209
2023-03-24 16:00:00,34.53125045376087,10.432301668538315,47.80339616393846,1.9229152786566868,2.6849741568195085,14.763431885139447,Demo Station,28.6139,77.209
2023-03-24 17:00:00,30.13085420097293,50.52370298371597,50.177769830194464,6.055783756997441,1.445870839918413,66.52717458166364,Demo Station,28.6139,77.209
2023-03-24 18:00:00,32.25095786847997,51.425745210989234,24.911928521851745,16.49820187154735,2.285860850638991,23.463005383197586,Demo Station,28.6139,77.209
2023-03-24 19:00:00,30.161782871149583,62.7791362842549,34.37948793686861,6.34453583702466,0.8123799106077745,63.779023501692365,Demo Station,28.6139,77.209
2023-03-24 20:00:00,18.585184047770476,35.83023796941818,36.68465256735149,9.71542918294912,1.671547963462787,46.58848787672002,Demo Station,28.6139,77.209
2023-03-24 21:00:00,29.319225446739406,41.2989479952828,39.31884141305294,1.4735553269295725,1.6151535945021418,60.011257566464295,Demo Station,28.6139,77.209
2023-03-24 22:00:00,33.00409525227683,20.439954893916315,16.82797390391034,15.76516707756474,1.2411191780858937,43.5237863728441,Demo Station,28.6139,77.209
2023-03-24 23:00:00,32.542913298135744,4.174143862318694,57.30870402397449,0.43625897074305975,0.8046217488682665,51.33675657575384,Demo Station,28.6139,77.209
2023-03-25 00:00:00,36.88913371474643,27.830058184064335,43.89780276519667,1.785947096066904,-0.9534405846715464,59.79207974986929,Demo Station,28.6139,77.209
2023-03-25 01:00:00,32.083038472010635,18.59348371493967,44.28974015538662,15.254085304183516,0.8233924732051316,78.14379523031307,Demo Station,28.6139,77.209
2023-03-25 02:00:00,28.514482075415827,56.73424590841223,48.051900853505956,19.600308397832784,2.060407290860587,61.49250683363696,Demo Station,28.6139,77.209
2023-03-25 03:00:00,35.701502383164275,39.63731886666285,38.01203913398977,8.546944576375425,0.3838163608878693,48.96457427955022,Demo Station,28.6139,77.209
2023-03-25 04:00:00,24.734787407509398,39.23525739850422,14.590298654235415,9.765685940685875,0.5494930881371048,13.02974460512868,Demo Station,28.6139,77.209
2023-03-25 05:00:00,16.18125348772282,30.31173907649576,27.915409026673398,14.541397798914943,0.3521097533082347,-8.316686113875804,Demo Station,28.6139,77.209
2023-03-25 06:00:00,23.369330360562362,-14.651308650248666,5.234199074071267,11.447239073486912,1.667110493048445,37.39178835189339,Demo Station,28.6139,77.209
2023-03-25 07:00:00,17.55097355193551,80.166214974951,36.22608764548626,8.133909103116679,0.7852747319253935,25.710369901146155,Demo Station,28.6139,77.209
2023-03-25 08:00:00,18.248217250256182,29.994589544464233,27.461795127516798,7.572731893071536,2.4762743817601094,26.445522531762734,Demo Station,28.6139,77.209
2023-03-25 09:00:00,23.554813292844823,41.75159860300186,29.392164247096023,2.166010212575083,2.0876957656954196,38.351362077348334,Demo Station,28.6139,77.209
2023-03-25 10:00:00,17.075800790000386,20.90215669421379,48.060016951284766,11.1647088606011,1.6600992511607704,53.25587824680652,Demo Station,28.6139,77.209
2023-03-25 11:00:00,21.920384703609596,69.43860686881268,23.14508942165311,9.54041588965262,1.7431597332606825,27.582084065992625,Demo Station,28.6139,77.209
2023-03-25 12:00:00,6.063853330462145,52.868578740746486,26.218152618418856,7.810769104436597,0.8896415418802385,57.903843350930245,Demo Station,28.6139,77.209
2023-03-25 13:00:00,27.132937073729387,33.472694294682626,30.329599439448245,4.990926022188057,0.8898458992042054,40.66986774280648,Demo Station,28.6139,77.209
2023-03-25 14:00:00,25.01205475362224,42.15540777311952,2.4001162587955136,5.497345733532847,2.0688212372656105,40.75224709135137,Demo Station,28.6139,77.209
2023-03-25 15:00:00,16.829113689318092,83.56359844249741,26.00904516356995,13.091884602533499,2.2307136189096335,77.49992891871503,Demo Station,28.6139,77.209
2023-03-25 16:00:00,31.59245668432405,48.540611362374435,-7.286923684292752,14.408318242045237,2.061809897530837,43.562192494082225,Demo Station,28.6139,77.209
2023-03-25 17:00:00,34.37570137626558,46.365329247681885,21.21717657156391,8.364419218546916,1.123533874861281,38.917156657457745,Demo Station,28.6139,77.209
2023-03-25 18:00:00,8.924401356310259,31.172370277214696,42.82783580089241,7.8376021337681046,1.1869423379837731,50.478040130908035,Demo Station,28.6139,77.209
2023-03-25 19:00:00,17.372752214337858,12.108376990553943,36.708998373766036,5.731759766928983,0.7545945745559767,75.94289603676384,Demo Station,28.6139,77.209
2023-03-25 20:00:00,17.308576502127018,46.799226528413115,21.077695343188857,14.68410021787129,2.114603069806308,39.065125316722714,Demo Station,28.6139,77.209
2023-03-25 21:00:00,15.600968988911353,56.50970224649235,30.611973273357187,10.154978848279535,-0.06916444963224055,48.795160590359046,Demo Station,28.6139,77.209
2023-03-25 22:00:00,33.294748419317486,71.9916892865534,13.875156493043917,11.839504896636324,-0.2633890438856288,37.83427523341489,Demo Station,28.6139,77.209
2023-03-25 23:00:00,23.061738612271967,5.030069310006894,29.964848952757198,11.792350650467315,-0.10388749796067565,37.93918836618889,Demo Station,28.6139,77.209
2023-03-26 00:00:00,22.354851586893894,27.49807345953942,73.95480428238764,8.461491897330315,-0.2141514261554638,30.19815062345056,Demo Station,28.6139,77.209
2023-03-26 01:00:00,4.961376355932465,38.385178188870995,57.68701980557897,4.173199500782893,2.585712721198516,28.79832223556621,Demo Station,28.6139,77.209
2023-03-26 02:00:00,31.354180302092264,49.930383028535964,30.789331950258916,5.0193342215704035,2.129444290856219,73.92115507157405,Demo Station,28.6139,77.209
2023-03-26 03:00:00,12.607416051465275,47.09932616943155,32.40216247373061,15.639427663237257,0.5411227186535568,28.92333953402988,Demo Station,28.6139,77.209
2023-03-26 04:00:00,25.599326302663282,47.56622628625461,15.306520280481735,6.371578425747141,1.415253674650043,9.18718061778911,Demo Station,28.6139,77.209
2023-03-26 05:00:00,27.773769379581918,58.16192117139889,17.973163380734242,7.948188401258248,2.6726322990786917,42.50813565882544,Demo Station,28.6139,77.209
2023-03-26 06:00:00,38.60658595838651,31.934137784417814,35.43276483157041,4.32804732314395,1.9001588967299385,60.35634572948826,Demo Station,28.6139,77.209
2023-03-26 07:00:00,11.91179600880888,68.68282884467389,22.126611515452723,3.9196674053679654,3.1915010143766445,64.85032247614666,Demo Station,28.6139,77.209
2023-03-26 08:00:00,-5.195121558208253,58.66904883398961,43.56224392277373,6.154175014856387,1.4085870927257456,16.1106950131217,Demo Station,28.6139,77.209
2023-03-26 09:00:00,26.83849544753695,43.603354717438414,53.54528521466636,18.442035921222292,0.9758728429019478,62.255126021548385,Demo Station,28.6139,77.209
2023-03-26 10:00:00,43.005111815108535,82.01815983777831,34.989311771715585,13.290186955962145,0.6351126666503087,81.17877690596549,Demo Station,28.6139,77.209
2023-03-26 11:00:00,37.38946352939438,81.12832071143534,31.5260580875989,7.366055642881885,1.5189157246395562,26.316911274052813,Demo Station,28.6139,77.209
2023-03-26 12:00:00,27.096594152746256,68.65790710387617,4.788305626340225,15.414383972759977,2.248851513269574,36.51868678706521,Demo Station,28.6139,77.209
2023-03-26 13:00:00,20.083638143679526,-10.371135411355851,41.21415367908075,9.238505633517768,1.579300026615432,15.368890693454635,Demo Station,28.6139,77.209
2023-03-26 14:00:00,33.071225966373106,81.57890185435951,12.844930476914126,16.77170023495919,1.2134440002855886,77.07399086861372,Demo Station,28.6139,77.209
2023-03-26 15:00:00,15.264538002955314,65.89517044943868,23.729863070498702,21.058651751981067,2.5052163482537706,10.152270863661535,Demo Station,28.6139,77.209
2023-03-26 16:00:00,29.76357769356219,90.12817275425874,44.393638385777024,15.140808696330957,1.9231136769064037,32.00423558298321,Demo Station,28.6139,77.209
2023-03-26 17:00:00,30.05470159166627,74.74929183467077,45.44637246463548,10.472754776112886,1.4092508027040738,55.69377184064501,Demo Station,28.6139,77.209
2023-03-26 18:00:00,35.6020990749888,81.5668535499457,23.002387089748243,13.496549367581798,0.8867269812439292,26.319740188777345,Demo Station,28.6139,77.209
2023-03-26 19:00:00,52.596600389110776,67.57309700360759,23.866266976200205,10.07535609641106,1.2964457667745641,20.21767816476883,Demo Station,28.6139,77.209
2023-03-26 20:00:00,28.92415967178767,76.97386397291024,19.510216901149924,0.8200081801247876,1.8781977782055246,38.9551828171938,Demo Station,28.6139,77.209
2023-03-26 21:00:00,19.910363742925014,89.8824748146888,12.032193820111338,6.726872928939779,0.875720899107927,87.80312285462973,Demo Station,28.6139,77.209
2023-03-26 22:00:00,24.744256878080055,54.33109476756412,20.47806776843637,5.242042021733914,0.513077648986006,34.879988254049785,Demo Station,28.6139,77.209
2023-03-26 23:00:00,7.309240951108819,18.555389118437407,5.80304971627967,6.616044790845637,1.115878994718654,35.85855937962027,Demo Station,28.6139,77.209
2023-03-27 00:00:00,18.052868689109417,43.850781999697155,40.245938722623976,18.96835716319722,1.4606322463378094,17.688812562884326,Demo Station,28.6139,77.209
2023-03-27 01:00:00,20.907175618868962,57.79891198766873,35.91785407742814,15.610748714273292,2.5906321321326216,47.70190994497321,Demo Station,28.6139,77.209
2023-03-27 02:00:00,19.759116020654076,51.497751687431155,38.40793927305769,12.204424007208235,0.5719701041099844,57.6744680564308,Demo Station,28.6139,77.209
2023-03-27 03:00:00,26.52354872033722,25.068760676811472,15.683939241372858,14.06171475225679,1.6813984775462794,27.873917734883314,Demo Station,28.6139,77.209
2023-03-27 04:00:00,16.775800676177994,17.37864749610042,12.073941547274156,0.539432570470721,1.2779428213542148,50.71463218653528,Demo Station,28.6139,77.209
2023-03-27 05:00:00,36.210306673244716,35.176746627303416,30.802714114703402,13.640918565447647,1.317647371261818,28.029439169128064,Demo Station,28.6139,77.209
2023-03-27 06:00:00,25.00207064918197,66.15479111968303,30.96153847425338,14.698121581010838,2.731493042307405,2.1255714333537767,Demo Station,28.6139,77.209
2023-03-27 07:00:00,24.906996788613856,81.60679541645939,27.79095258730582,-1.198735938436414,1.5649697098602942,49.147292643701654,Demo Station,28.6139,77.209
2023-03-27 08:00:00,21.72105283487082,68.33135227555402,25.65775096218226,13.826183768896996,0.769156070627377,81.48766026839404,Demo Station,28.6139,77.209
2023-03-27 09:00:00,26.55190683858979,71.14854574228272,55.6616366654158,2.8796317866645733,2.2109973772364846,16.082072859017458,Demo Station,28.6139,77.209
2023-03-27 10:00:00,33.25098264667635,48.38368853672885,36.39037517689468,0.14997321776984052,2.15219254664549,43.587596707435694,Demo Station,28.6139,77.209
2023-03-27 11:00:00,16.328697842890996,15.158350845880719,59.56017587199736,16.63159108429789,0.6990631104627091,66.19510299205709,Demo Station,28.6139,77.209
2023-03-27 12:00:00,18.418835109247432,40.89558838234589,49.03447538147449,4.9647547619382895,0.5456506162503642,37.960283491979894,Demo Station,28.6139,77.209
2023-03-27 13:00:00,21.962739712233354,44.824711762552425,55.54906389026017,6.4202663030781135,1.8284157797656562,11.463318110069896,Demo Station,28.6139,77.209
2023-03-27 14:00:00,11.541290765267851,40.058950263286356,13.88305850465997,14.948022713786727,1.473624865006702,40.899163929602935,Demo Station,28.6139,77.209
2023-03-27 15:00:00,16.807421402785025,51.093897307492526,38.89756486497045,8.473808638737994,1.123533836232858,69.80719963057969,Demo Station,28.6139,77.209
2023-03-27 16:00:00,20.237791264553408,58.82839519785901,23.523517665099405,9.099173131354588,2.345038806390696,29.86931014323278,Demo Station,28.6139,77.209
2023-03-27 17:00:00,33.74389180712728,67.06030376486996,5.049199329607006,8.989565467810353,1.0261754431713936,44.64485710096254,Demo Station,28.6139,77.209
2023-03-27 18:00:00,27.62561329001925,44.43760271267332,52.44004754333289,11.737993854873928,1.83725032200271,18.92944659573072,Demo Station,28.6139,77.209
2023-03-27 19:00:00,26.935899113675443,11.924811887108135,25.59461211441556,8.868327918046619,2.4397154943606303,38.01054052424231,Demo Station,28.6139,77.209
2023-03-27 20:00:00,33.50897962167972,40.3424456141773,14.173475545999732,10.570630371795502,1.2286953118814516,47.73383078887867,Demo Station,28.6139,77.209
2023-03-27 21:00:00,23.626282116006035,50.87420793983968,23.781542051269597,7.48220937293647,0.036721012216620386,42.51705607374242,Demo Station,28.6139,77.209
2023-03-27 22:00:00,28.904648499288896,74.45615844266817,18.056638158392712,11.75909794939681,1.1775457732841206,31.37005239506928,Demo Station,28.6139,77.209
2023-03-27 23:00:00,23.967782470675036,38.64384315631789,19.594530485749992,11.569215159522837,1.6514269932603507,48.85985412232381,Demo Station,28.6139,77.209
2023-03-28 00:00:00,27.653623493996285,60.25087256798804,26.67594914726026,19.489429188420914,2.302404754210246,53.38995114110003,Demo Station,28.6139,77.209
2023-03-28 01:00:00,19.17241342388418,55.801757992708644,55.96222789567114,8.09374525163149,1.083071447811281,54.71197990633647,Demo Station,28.6139,77.209
2023-03-28 02:00:00,0.61182841723571,50.878010662467766,20.005241751830614,9.0791724109751,2.8784747571705713,34.14142729841963,Demo Station,28.6139,77.209
2023-03-28 03:00:00,23.657208378136957,68.61066638649183,54.88905996328786,11.194121629685206,0.4609420970130067,27.57981893222247,Demo Station,28.6139,77.209
2023-03-28 04:00:00,39.227481360999406,36.783176064948385,42.732551939692826,14.8221782215736,1.631314931637857,79.26238023296904,Demo Station,28.6139,77.209
2023-03-28 05:00:00,34.26215402241593,38.49627100712967,35.94407345379129,4.542074234113994,1.308669573032636,42.7524832239838,Demo Station,28.6139,77.209
2023-03-28 06:00:00,34.653974845911705,49.76198353811544,41.221800483778125,10.51788260887534,2.5776727145119835,34.85025374795604,Demo Station,28.6139,77.209
2023-03-28 07:00:00,37.36130721806218,37.197069898126,30.204834957561864,-2.539130180275336,0.32108225537444635,10.45835928699136,Demo Station,28.6139,77.209
2023-03-28 08:00:00,25.886575909614375,60.16024582109199,49.29075155795139,8.642340416388024,1.8405078065087386,21.35038846161327,Demo Station,28.6139,77.209
2023-03-28 09:00:00,26.973157074055955,35.736153912677345,38.50470394900651,15.363635150496805,1.3046146944842312,27.153635802605827,Demo Station,28.6139,77.209
2023-03-28 10:00:00,18.8234810456565,54.52608415490269,5.030010224617307,6.369287818263409,2.7233127597487923,48.78827034238561,Demo Station,28.6139,77.209
2023-03-28 11:00:00,21.8392714397295,47.99654462426487,34.44377897834948,10.88418807642656,0.8371530550219346,32.8754548381558,Demo Station,28.6139,77.209
2023-03-28 12:00:00,31.157711497711418,54.29851929553411,41.75959714488923,7.355472128081988,1.8322546099955497,40.3039459269732,Demo Station,28.6139,77.209
2023-03-28 13:00:00,37.038844371688164,40.80517209873922,25.664981720981743,5.702989011331586,0.8294467676497211,11.335002075456284,Demo Station,28.6139,77.209
2023-03-28 14:00:00,23.605537243190003,43.21823410946346,31.89383809070899,14.857429991340508,1.6504497419382793,68.0885767823177,Demo Station,28.6139,77.209
2023-03-28 15:00:00,20.498107351485885,51.920185359941,20.807130079883898,4.773706550771731,1.204508101815382,25.250199967716746,Demo Station,28.6139,77.209
2023-03-28 16:00:00,25.005279588565973,54.041490123226254,9.335615159046593,11.464826469315465,1.19181619579406,44.70245062414159,Demo Station,28.6139,77.209
2023-03-28 17:00:00,31.012067489291148,49.91596169217688,6.744346936031398,11.541758103830794,-0.08994824381651823,29.388799247286585,Demo Station,28.6139,77.209
2023-03-28 18:00:00,10.561451838664581,84.10724713026168,6.943980193967047,5.741002414806881,1.8316672514864776,33.63735773493173,Demo Station,28.6139,77.209
2023-03-28 19:00:00,2.0381904686276187,30.185261625174316,40.03567113705798,10.778426284788143,0.6342086904385199,24.11908636779802,Demo Station,28.6139,77.209
2023-03-28 20:00:00,19.494631505084165,48.71592410094573,-7.354225625644929,5.325260812660114,0.6066563079584868,45.92606495115465,Demo Station,28.6139,77.209
2023-03-28 21:00:00,12.792875740858413,18.52741955766031,20.00280109554778,12.60895937454579,0.25577327555298024,20.39315567695222,Demo Station,28.6139,77.209
2023-03-28 22:00:00,19.91859802352689,57.441629573347726,18.51520072131933,3.425271426785531,0.6551605132808103,46.28509428045936,Demo Station,28.6139,77.209
2023-03-28 23:00:00,23.522196811825285,27.69506927246372,25.767606960188033,8.301972484040794,1.9003838130633488,37.62349009721906,Demo Station,28.6139,77.209
2023-03-29 00:00:00,20.467515909769865,44.433794882468476,2.15352675095696,8.736141701710501,1.8609386307891271,52.60039639058613,Demo Station,28.6139,77.209
2023-03-29 01:00:00,39.524675344707454,42.55871349337348,36.058321421109284,15.56477669105335,2.030968768432983,54.573629174945495,Demo Station,28.6139,77.209
2023-03-29 02:00:00,28.2674476460232,55.61782253202343,10.902579087601517,10.700215358559461,0.6784152857241513,33.648393782896186,Demo Station,28.6139,77.209
2023-03-29 03:00:00,28.004743596108284,38.9441816490964,46.986083110639036,14.775067450560297,1.6718253004581791,47.320628044841065,Demo Station,28.6139,77.209
2023-03-29 04:00:00,31.22207144043402,38.09388604612035,20.673514686167515,12.773455242449394,1.0076931735967032,31.034356229288967,Demo Station,28.6139,77.209
2023-03-29 05:00:00,13.611668822192309,78.71712928171796,28.565804648821196,12.741515004478794,2.263783750670653,66.32155514225482,Demo Station,28.6139,77.209
2023-03-29 06:00:00,35.391117874202685,55.691335809490525,30.056607848328095,8.34033404884966,1.8408111638754416,32.82039612406961,Demo Station,28.6139,77.209
2023-03-29 07:00:00,24.242357134645403,38.77898295955464,33.66361579290858,15.104529417624432,0.9747853386291102,35.96445855045527,Demo Station,28.6139,77.209
2023-03-29 08:00:00,31.704806172412127,44.983326563775385,30.555215662442134,8.219147953489987,2.3324604282545898,30.623812040475276,Demo Station,28.6139,77.209
2023-03-29 09:00:00,14.281427669598445,82.9070990454149,23.59334176901052,1.3508726003494615,1.9058754725130598,25.33847420983946,Demo Station,28.6139,77.209
2023-03-29 10:00:00,9.462412339839357,45.29670243497806,35.145727960410646,8.926064157665536,0.3903977384689401,80.6739578545453,Demo Station,28.6139,77.209
2023-03-29 11:00:00,33.17889658025029,36.21446753695224,36.992206957424315,12.26738202322034,0.1627822549347393,49.728232045634385,Demo Station,28.6139,77.209
2023-03-29 12:00:00,28.764095260975168,36.300076997472146,18.522979993355694,1.9668714064359332,0.4218513435787057,41.36174336006681,Demo Station,28.6139,77.209
2023-03-29 13:00:00,15.979484456424895,39.01747038020845,36.39551728460336,5.574488206398071,2.819345373221311,30.47558130984664,Demo Station,28.6139,77.209
2023-03-29 14:00:00,16.303369187253054,38.110045551465554,47.87580453602544,3.8470577991132213,0.6876298991708557,62.26223520539186,Demo Station,28.6139,77.209
2023-03-29 15:00:00,36.254347844147695,24.40704303301514,40.58841294156829,13.933585523544817,3.000912166145457,29.087187199754734,Demo Station,28.6139,77.209
2023-03-29 16:00:00,13.10588107132672,27.515998061060436,43.98562862470781,18.36431318506248,0.6461451335564857,42.41558381560054,Demo Station,28.6139,77.209
2023-03-29 17:00:00,41.426729532559634,33.4135925127726,32.578812733611684,8.951504228933919,0.5609079557781246,84.05903103415639,Demo Station,28.6139,77.209
2023-03-29 18:00:00,15.993792653521313,61.83142036906195,15.957743308876813,12.657651815341296,2.20396198485061,20.854941313048037,Demo Station,28.6139,77.209
2023-03-29 19:00:00,31.38391925608383,42.37525425454253,17.85533310444532,12.527596829498616,2.240418648721949,50.791489088983404,Demo Station,28.6139,77.209
2023-03-29 20:00:00,21.713815242510154,45.8567662181192,34.798319517816175,17.768984732199808,1.9446601389068954,45.77090357809925,Demo Station,28.6139,77.209
2023-03-29 21:00:00,31.031874310823433,75.40176050509794,44.141455877284656,6.737235480236965,2.0408882350333157,50.56318524194431,Demo Station,28.6139,77.209
2023-03-29 22:00:00,19.558859978858074,75.90014299876836,71.78867870991084,8.900605176208378,0.8587025797133332,34.30192805030441,Demo Station,28.6139,77.209
2023-03-29 23:00:00,23.37207093927706,44.3575011372453,44.727329166579054,8.296156752879709,2.1664025563845195,28.154884990272684,Demo Station,28.6139,77.209
2023-03-30 00:00:00,25.409191753957213,37.38272978633182,12.44346363753747,10.376836200201314,1.6919973373748813,44.529859172550054,Demo Station,28.6139,77.209
2023-03-30 01:00:00,14.978125442185274,32.711393726529245,18.490911414600262,22.521584010584043,1.207779688332886,30.8794141953048,Demo Station,28.6139,77.209
2023-03-30 02:00:00,32.408243454201255,63.855515394164755,64.17775973933998,10.154055575986566,1.575695918227814,-6.6327595474245555,Demo Station,28.6139,77.209
2023-03-30 03:00:00,19.867864335284146,45.90585532955424,26.784166020348326,5.7264467369647,2.3485166545194227,23.510680244184453,Demo Station,28.6139,77.209
2023-03-30 04:00:00,22.714000846599813,42.2701021935442,30.712719521419327,4.227513865534405,1.8134804823662534,33.66666001744302,Demo Station,28.6139,77.209
2023-03-30 05:00:00,15.056506253914877,33.72670849724895,15.593746193861566,16.263225036565235,-0.22624167416027774,18.443016923897325,Demo Station,28.6139,77.209
2023-03-30 06:00:00,-0.623336587953105,34.60667181977223,53.47655108361366,5.703727480109605,2.212982297033502,43.019736329840384,Demo Station,28.6139,77.209
2023-03-30 07:00:00,23.08972237399831,56.40116382986489,37.50499810980938,13.317934795995477,2.1517109707700395,24.84807646276796,Demo Station,28.6139,77.209
2023-03-30 08:00:00,49.12615421612916,23.69123468225476,18.380979781720328,6.60154335370686,1.1967482562875567,39.13122205164234,Demo Station,28.6139,77.209
2023-03-30 09:00:00,32.84604287898024,69.89737387575877,15.092620667140933,3.66653631708414,1.5933986345752984,83.35745372886879,Demo Station,28.6139,77.209
2023-03-30 10:00:00,24.807396202656054,39.32310712370163,34.60805918846808,13.025998001509107,1.5901918009274656,64.54005147256296,Demo Station,28.6139,77.209
2023-03-30 11:00:00,22.371091707917323,47.00728111496415,30.663092623206786,6.846275666182342,-0.08356766078141487,51.82983881006219,Demo Station,28.6139,77.209
2023-03-30 12:00:00,25.224658928120462,23.260440837188913,42.48165325831691,12.127128196194468,1.1786637527247124,76.18457802613732,Demo Station,28.6139,77.209
2023-03-30 13:00:00,30.4711911517521,49.75268123515271,38.204527096907995,12.496414704230219,1.2096183376424738,38.548281568143764,Demo Station,28.6139,77.209
2023-03-30 14:00:00,13.191871846911551,43.4335811461888,26.032794768470662,12.731326225062343,1.3730185049173635,38.751843637579576,Demo Station,28.6139,77.209
2023-03-30 15:00:00,36.143216946688725,48.998388022870664,21.8429760680795,8.659256580284067,1.0793217889058844,18.8880746727588,Demo Station,28.6139,77.209
2023-03-30 16:00:00,32.15381315441244,79.43417796723782,27.60086777551749,13.430917782523537,2.030273415378706,65.56310340671472,Demo Station,28.6139,77.209
2023-03-30 17:00:00,32.18185725707934,53.553960915804794,21.739787300148564,5.387268357759586,0.8526968811482745,79.13985198141124,Demo Station,28.6139,77.209
2023-03-30 18:00:00,29.384757388097274,34.106816317083926,28.04706700792857,-2.270451255320669,2.228061732818842,58.1481930389634,Demo Station,28.6139,77.209
2023-03-30 19:00:00,25.1961665769399,35.773601789068636,30.246613929290724,13.53446086560054,1.9925936667176798,68.46772185297262,Demo Station,28.6139,77.209
2023-03-30 20:00:00,31.728612359668197,61.90262371827537,16.531036599299142,10.82795252418735,2.5883347102412735,-14.746741124261632,Demo Station,28.6139,77.209
2023-03-30 21:00:00,30.91814133741378,75.97386581986848,39.4601979314682,6.949608779930145,2.887039227309643,86.79392697161855,Demo Station,28.6139,77.209
2023-03-30 22:00:00,21.45959289058976,55.638360415021,24.443584282954944,2.644236190124775,2.8923614571324476,37.91313607447946,Demo Station,28.6139,77.209
2023-03-30 23:00:00,19.26398227103099,63.77425489109539,17.37173474571985,-0.18289149417671524,0.5515056285055772,87.11936281877253,Demo Station,28.6139,77.209
2023-03-31 00:00:00,26.018562952619867,62.1947544667341,24.72588857577198,10.25871674104486,1.7753486684761026,74.63300868085761,Demo Station,28.6139,77.209
2023-03-31 01:00:00,40.49020151495188,78.38128826715042,33.6338723493043,18.24392982864976,0.925770994949273,55.44850822174457,Demo Station,28.6139,77.209
2023-03-31 02:00:00,12.608929243460992,11.008196545479343,31.245572997199552,9.307212917845101,4.124239671751294,33.13929389971408,Demo Station,28.6139,77.209
2023-03-31 03:00:00,10.3247473424756,63.344378786090566,36.33177172356693,8.193323066542273,1.9912570871878321,43.16478253758107,Demo Station,28.6139,77.209
2023-03-31 04:00:00,26.647608412365166,69.67472087807127,43.47519187613294,9.878160787520784,2.633049591755035,1.7995087641239138,Demo Station,28.6139,77.209
2023-03-31 05:00:00,25.50887701856018,23.225525877288533,49.57410306012049,20.89602555954385,1.8482956027987911,58.61598821580611,Demo Station,28.6139,77.209
2023-03-31 06:00:00,26.733416643704082,32.286636319871675,34.2822924403208,13.759521133265666,-0.6083544685625095,-11.10010130571549,Demo Station,28.6139,77.209
2023-03-31 07:00:00,27.439531979085004,32.98434502743693,13.958964191467548,5.332123741498054,0.8731479747070207,34.02622252234674,Demo Station,28.6139,77.209
2023-03-31 08:00:00,22.767977453651948,35.42419607245233,25.96333796204549,10.140519519510516,0.9515336474509538,70.86474807627911,Demo Station,28.6139,77.209
2023-03-31 09:00:00,39.898634386020824,40.365658981289485,14.935224234254878,11.662184555774704,1.187891777949099,54.41449756903259,Demo Station,28.6139,77.209
2023-03-31 10:00:00,8.990960215234843,54.85205626109883,55.452811105684226,4.718305667105776,1.7876546402027438,9.401704777170536,Demo Station,28.6139,77.209
2023-03-31 11:00:00,16.715029752197538,67.31349302334739,59.81101323790745,13.795683111712798,1.901066179531492,13.193890053499203,Demo Station,28.6139,77.209
2023-03-31 12:00:00,23.967452398509526,71.62633915537073,39.75466796244514,5.910956014278231,-0.6018691517732724,28.051287157564495,Demo Station,28.6139,77.209
2023-03-31 13:00:00,8.568111888458326,33.243538776644364,42.87688263958546,2.445271163299646,1.3104643486591496,41.56751567207296,Demo Station,28.6139,77.209
2023-03-31 14:00:00,23.24145595567929,33.10594002594034,33.764147898549886,10.380667769198892,1.1112991028914725,57.53101649022301,Demo Station,28.6139,77.209
2023-03-31 15:00:00,41.61470165728018,76.31643680032445,35.49083873191187,9.589220702548223,2.604830658961993,52.08276214988348,Demo Station,28.6139,77.209
2023-03-31 16:00:00,25.208864882959617,62.93487870837289,6.038186725063163,9.994890488986528,1.9737956832643453,18.82491580593095,Demo Station,28.6139,77.209
